"repository","format","key","species","date","time","user_name","country","locality","latitude","longitude","file_url","file_extension","observation_url","source","latitude_bins","common_name","background_species","caption","year","month","day","country_state_county","state_province","county","age_sex","behavior","playback","captive","collected","specimen_id","home_archive_catalog_number","recorder","microphone","accessory","partner_institution","ebird_checklist_id","unconfirmed","air_temp__c_","water_temp__c_","media_notes","observation_details","parent_species","species_code","taxon_category","taxonomic_sort","recordist_2","average_community_rating","number_of_ratings","asset_tags","original_image_height","original_image_width"
"Xeno-Canto","sound",1083776,"Alouatta palliata","2021-11-16","07:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083776/download","wav","https://xeno-canto.org/1083776","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083775,"Alouatta palliata","2021-11-16","06:00","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083775/download","wav","https://xeno-canto.org/1083775","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1068647,"Alouatta seniculus","2020-03-09","11:00","Frank Lambert","Peru","Cocha Cashu Biological Station, Manu National Park",-11.8667,-71.3667,"https://xeno-canto.org/1068647/download","wav","https://xeno-canto.org/1068647","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1068642,"Alouatta seniculus","2020-03-09","11:00","Frank Lambert","Peru","Cocha Cashu Biological Station, Manu National Park",-11.8667,-71.3667,"https://xeno-canto.org/1068642/download","wav","https://xeno-canto.org/1068642","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1045380,"Alouatta palliata","2012-03-25","13:00","Lars Lachmann","Ecuador","Playa de Oro, Esmeraldas Province, Ecuador",0.8501,-78.7667,"https://xeno-canto.org/1045380/download","mp3","https://xeno-canto.org/1045380","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1031752,"Alouatta macconnelli","2025-03-19","05:02","Richard E. Webster","Guyana","Atta Rainforest Lodge",4.2454,-58.9055,"https://xeno-canto.org/1031752/download","mp3","https://xeno-canto.org/1031752","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",998068,"Alouatta sara","2022-09-15","06:42","Jacob Wijpkema","Bolivia","Est. Francia, General José Ballivián, Departamento del Beni",-13.4764,-66.5615,"https://xeno-canto.org/998068/download","wav","https://xeno-canto.org/998068","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",998066,"Alouatta sara","2022-09-15","06:37","Jacob Wijpkema","Bolivia","Est. Francia, General José Ballivián, Departamento del Beni",-13.4764,-66.5615,"https://xeno-canto.org/998066/download","wav","https://xeno-canto.org/998066","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",998060,"Alouatta sara","2021-05-26","06:25","Jacob Wijpkema","Bolivia","Extrema",-11.4667,-69.2501,"https://xeno-canto.org/998060/download","wav","https://xeno-canto.org/998060","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",997053,"Alouatta palliata","2017-01-19","07:00","Albert Lastukhin","Costa Rica","Sámara, Provincia de Guanacaste",9.8799,-85.5309,"https://xeno-canto.org/997053/download","mp3","https://xeno-canto.org/997053","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",997052,"Alouatta palliata","2017-01-19","07:00","Albert Lastukhin","Costa Rica","Sámara, Provincia de Guanacaste",9.8799,-85.5309,"https://xeno-canto.org/997052/download","mp3","https://xeno-canto.org/997052","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",997050,"Alouatta palliata","2017-01-19","07:00","Albert Lastukhin","Costa Rica","Sámara, Provincia de Guanacaste",9.8799,-85.5309,"https://xeno-canto.org/997050/download","mp3","https://xeno-canto.org/997050","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",995658,"Alouatta guariba","1995-11-13","09:20","Dante Buzzetti","Brazil","Parque Estadual do Morro do Diabo, Teodoro Sampaio, São Paulo",-22.5519,-52.3398,"https://xeno-canto.org/995658/download","wav","https://xeno-canto.org/995658","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",984444,"Alouatta macconnelli","2017-11-02","01:00","Brice De La Croix","French Guiana","Camp Caïman",4.565,-52.2103,"https://xeno-canto.org/984444/download","mp3","https://xeno-canto.org/984444","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",979159,"Alouatta seniculus","2025-02-04","06:30","Marc Anderson","Ecuador","Orellana: Mandari Panga Yasuni, south bank Río Tiputini",-0.6257,-76.6179,"https://xeno-canto.org/979159/download","mp3","https://xeno-canto.org/979159","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",964199,"Alouatta palliata","2015-02-05","05:56","Beatrix Saadi-Varchmin","Costa Rica","OTS station, Palo Verde National Park, Guanacaste Costa Rica, ",10.35,-85.3333,"https://xeno-canto.org/964199/download","wav","https://xeno-canto.org/964199","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",963909,"Alouatta sara","2024-10-31","04:23","Richard E. Webster","Peru","Posada Amazonas, Rio Tambopata, Madre de Dios",-12.8023,-69.2997,"https://xeno-canto.org/963909/download","mp3","https://xeno-canto.org/963909","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",963904,"Alouatta sara","2024-10-30","17:11","Richard E. Webster","Peru","Posada Amazonas, Rio Tambopata, Madre de Dios",-12.8023,-69.2997,"https://xeno-canto.org/963904/download","mp3","https://xeno-canto.org/963904","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",962689,"Alouatta palliata","2015-02-03","05:38","Beatrix Saadi-Varchmin","Costa Rica","OTS station, Palo Verde National Park, Guanacaste Costa Rica, ",10.35,-85.3333,"https://xeno-canto.org/962689/download","wav","https://xeno-canto.org/962689","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",962688,"Alouatta palliata","2015-02-03","05:35","Beatrix Saadi-Varchmin","Costa Rica","OTS station, Palo Verde National Park, Guanacaste Costa Rica, ",10.35,-85.3333,"https://xeno-canto.org/962688/download","wav","https://xeno-canto.org/962688","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",962291,"Alouatta caraya","2024-12-06","17:00","Guillermo Menéndez","Paraguay","Puerto Olivares, Cordillera",-24.955,-57.299,"https://xeno-canto.org/962291/download","mp3","https://xeno-canto.org/962291","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",961694,"Alouatta palliata","2025-01-09","09:56","Chris Harrison","Panama","Corregimiento de Cristóbal (near  Gamboa), Colón, Provincia de Colón",9.1356,-79.723,"https://xeno-canto.org/961694/download","wav","https://xeno-canto.org/961694","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960904,"Alouatta palliata","2018-03-11","17:00","Simon Elliott","Costa Rica","Santa Cruz-Ostional, Guanacaste Province",10.0227,-85.7195,"https://xeno-canto.org/960904/download","mp3","https://xeno-canto.org/960904","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960903,"Alouatta palliata","2018-03-12","05:00","Simon Elliott","Costa Rica","Santa Cruz-Ostional, Guanacaste Province",10.0227,-85.7195,"https://xeno-canto.org/960903/download","mp3","https://xeno-canto.org/960903","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960449,"Alouatta caraya","2022-12-13","11:00","Guilherme Melo","Argentina","Mercedes Department, Corrientes",-28.5454,-57.1543,"https://xeno-canto.org/960449/download","wav","https://xeno-canto.org/960449","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960448,"Alouatta caraya","2022-12-13","11:00","Guilherme Melo","Argentina","Mercedes Department, Corrientes",-28.5454,-57.1543,"https://xeno-canto.org/960448/download","wav","https://xeno-canto.org/960448","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960436,"Alouatta palliata","2023-11-04","10:00","Guilherme Melo","Costa Rica","Quebrada Gonzalez, Braulio Carrillo NP, Limon",10.161,-83.938,"https://xeno-canto.org/960436/download","wav","https://xeno-canto.org/960436","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960190,"Alouatta palliata","2023-10-24","08:39","Niels Krabbe","Ecuador","Manabí: Reserva Lalo Loor, stream",-0.0819,-80.1502,"https://xeno-canto.org/960190/download","mp3","https://xeno-canto.org/960190","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960189,"Alouatta palliata","2023-10-23","17:45","Niels Krabbe","Ecuador","Manabí: Reserva Lalo Loor, stream",-0.0819,-80.1502,"https://xeno-canto.org/960189/download","mp3","https://xeno-canto.org/960189","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960188,"Alouatta palliata","2023-10-24","08:29","Niels Krabbe","Ecuador","Manabí: Reserva Lalo Loor, stream",-0.0819,-80.1502,"https://xeno-canto.org/960188/download","mp3","https://xeno-canto.org/960188","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1092194,"Alouatta seniculus","2026-03-09","07:00","Simon Elliott","Ecuador","Orellana: Laguna Añangu",-0.523,-76.438,"https://xeno-canto.org/1092194/download","wav","https://xeno-canto.org/1092194","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091794,"Alouatta macconnelli","2025-02-17","06:30","Jelle Scharringa","Suriname","Groningen, Groningen, Saramacca District",5.7647,-55.4623,"https://xeno-canto.org/1091794/download","mp3","https://xeno-canto.org/1091794","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091788,"Alouatta macconnelli","2026-02-12","07:45","Jelle Scharringa","Suriname","Cupido, Wageningen, Nickerie District",5.6612,-56.6796,"https://xeno-canto.org/1091788/download","mp3","https://xeno-canto.org/1091788","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091582,"Alouatta palliata","2003-12-26","07:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091582/download","mp3","https://xeno-canto.org/1091582","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1090238,"Alouatta pigra","2026-03-10","07:30","Gabriel Leite","Guatemala","Tikal National Park, old airstrip, Peten",17.2273,-89.6081,"https://xeno-canto.org/1090238/download","wav","https://xeno-canto.org/1090238","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1068645,"Alouatta seniculus","2003-04-18","11:00","Frank Lambert","Peru","Cocha Cashu Biological Station, Manu National Park",-11.8667,-71.3667,"https://xeno-canto.org/1068645/download","wav","https://xeno-canto.org/1068645","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1052585,"Alouatta macconnelli","2025-11-02","06:30","Paul Lenrumé","French Guiana","Basse-Terre savanna",4.841,-52.4857,"https://xeno-canto.org/1052585/download","mp3","https://xeno-canto.org/1052585","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1051484,"Alouatta guariba","2012-02-09","07:00","Leonardo R. Deconto","Brazil","Pinhão, Parana",-25.9926,-51.65,"https://xeno-canto.org/1051484/download","wav","https://xeno-canto.org/1051484","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1002599,"Alouatta guariba","1996-09-01","09:40","Dante Buzzetti","Brazil","Parque Estadual da Serra da Cantareira, Guarulhos, São Paulo",-23.375,-46.4883,"https://xeno-canto.org/1002599/download","wav","https://xeno-canto.org/1002599","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",990695,"Alouatta macconnelli","2021-02-14","09:00","Guilherme Melo","Brazil","Igarapé Água boa - Caracaraí, Roraima",1.7895,-61.1926,"https://xeno-canto.org/990695/download","wav","https://xeno-canto.org/990695","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",990691,"Alouatta nigerrima","2019-09-05","13:30","Guilherme Melo","Brazil","PN da Amazônia, PA",-4.555,-56.308,"https://xeno-canto.org/990691/download","wav","https://xeno-canto.org/990691","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",988610,"Alouatta seniculus","2022-10-04","07:00","Gabriel Leite","Brazil","Carauari, Amazonas",-5.0825,-67.0669,"https://xeno-canto.org/988610/download","wav","https://xeno-canto.org/988610","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",984447,"Alouatta macconnelli","2019-01-26","07:00","Brice De La Croix","French Guiana","'piste Armontabo', piste de Saut Maripa, Saint-Georges",3.8518,-51.8894,"https://xeno-canto.org/984447/download","mp3","https://xeno-canto.org/984447","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",984445,"Alouatta macconnelli","2019-01-26","07:00","Brice De La Croix","French Guiana","'piste Armontabo', piste de Saut Maripa, Saint-Georges",3.8518,-51.8894,"https://xeno-canto.org/984445/download","mp3","https://xeno-canto.org/984445","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",983596,"Alouatta seniculus","2025-03-25","07:10","Sergio Chaparro-Herrera","Colombia","Necoclí, Antioquia",8.5089,-76.7213,"https://xeno-canto.org/983596/download","wav","https://xeno-canto.org/983596","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",971203,"Alouatta palliata","2022-05-28","18:00","Juan Freile","Ecuador","Reserva FCAT",0.373,-79.6652,"https://xeno-canto.org/971203/download","wav","https://xeno-canto.org/971203","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",966013,"Alouatta macconnelli","2018-03-15","06:00","Gabriel Leite","Brazil","PN Virua, Roraima",1.4898,-61.023,"https://xeno-canto.org/966013/download","wav","https://xeno-canto.org/966013","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",966009,"Alouatta belzebul","2021-04-28","12:30","Gabriel Leite","Brazil","Paragominas, State of Pará",-2.5972,-46.5554,"https://xeno-canto.org/966009/download","wav","https://xeno-canto.org/966009","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",963911,"Alouatta sara","2024-11-08","16:31","Richard E. Webster","Peru","Tambopata Research Center, Rio Tambopata",-13.1381,-69.6118,"https://xeno-canto.org/963911/download","mp3","https://xeno-canto.org/963911","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",963910,"Alouatta sara","2024-11-05","17:23","Richard E. Webster","Peru","Tambopata Research Center, Rio Tambopata",-13.1381,-69.6118,"https://xeno-canto.org/963910/download","mp3","https://xeno-canto.org/963910","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",960191,"Alouatta palliata","2023-03-10","06:43","Niels Krabbe","Ecuador","Esmeraldas: Reserva Canandé lodge",0.5245,-79.2136,"https://xeno-canto.org/960191/download","mp3","https://xeno-canto.org/960191","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",959860,"Alouatta seniculus","2008-08-03","06:21","Dante Buzzetti","Brazil","Parque Estadual Chandless, Santa Rosa do Purus, Acre",-9.4462,-70.4362,"https://xeno-canto.org/959860/download","mp3","https://xeno-canto.org/959860","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",959825,"Alouatta guariba","1997-06-11","06:36","Dante Buzzetti","Brazil","Praia do Abraão, Ilha Grande, Angra dos Reis, Rio de Janeiro",-23.1526,-44.1896,"https://xeno-canto.org/959825/download","wav","https://xeno-canto.org/959825","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1093360,"Alouatta seniculus","2016-04-05","09:00","Gabriel Leite","Colombia","San Lorenzo road, Santa Marta mountains, Magdalena",11.1001,-74.0667,"https://xeno-canto.org/1093360/download","mp3","https://xeno-canto.org/1093360","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1093358,"Alouatta seniculus","2016-04-05","07:00","Gabriel Leite","Colombia","San Lorenzo road, Santa Marta mountains, Magdalena",11.1001,-74.0667,"https://xeno-canto.org/1093358/download","mp3","https://xeno-canto.org/1093358","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1090274,"Alouatta palliata","2017-07-19","11:00","Gabriel Leite","Costa Rica","La Selva, Sarapiqui, Heredia",10.4314,-84.039,"https://xeno-canto.org/1090274/download","wav","https://xeno-canto.org/1090274","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1087758,"Alouatta macconnelli","1996-11-24","18:40","Dante Buzzetti","Brazil","Rio Curiaú, Macapá, Amapá",0.1209,-51.008,"https://xeno-canto.org/1087758/download","wav","https://xeno-canto.org/1087758","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
